mode,load,0_densenet169-32,1_inception_v3-2,2_squeezenet1_1-16
mps-uncap,0.8,253.1599998474121,87.42880821228027,41.09692573547363
mps-uncap,0.9,511.3215446472168,212.2516632080078,216.05658531188965
mps-uncap,1.0,623.1567859649658,368.0143356323242,201.4155387878418
mps-uncap,0.5,107.05757141113281,45.056819915771484,21.924972534179688
mps-uncap,0.6,113.03925514221191,50.55499076843262,25.06875991821289
mps-uncap,0.7,271.40212059020996,71.28596305847168,51.79095268249512
mps-uncap,0.1,44.373273849487305,22.916078567504883,10.701656341552734
mps-uncap,0.2,65.6428337097168,36.489009857177734,13.120412826538086
mps-uncap,0.3,63.35186958312988,35.65716743469238,15.453815460205078
mps-uncap,0.4,100.31533241271973,42.47879981994629,18.543720245361328
