mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,0.017881393432617188,0.016450881958007812,0.01621246337890625,0.022649765014648438
mig,0.2,0.01430511474609375,0.013828277587890625,0.0152587890625,0.01811981201171875
mig,0.3,0.012874603271484375,0.014543533325195312,0.014066696166992188,0.017404556274414062
mig,0.4,0.015020370483398438,0.014543533325195312,0.014781951904296875,0.0171661376953125
mig,0.5,0.014066696166992188,0.013589859008789062,0.014543533325195312,0.016689300537109375
mig,0.6,0.013828277587890625,0.014066696166992188,0.014066696166992188,0.0171661376953125
mig,0.7,0.01430511474609375,0.015020370483398438,0.014543533325195312,0.0171661376953125
mig,0.8,0.014066696166992188,0.014543533325195312,0.014781951904296875,0.016689300537109375
mig,0.9,0.013828277587890625,0.014543533325195312,0.014781951904296875,0.018358230590820312
mig,1.0,0.0152587890625,0.01621246337890625,0.016927719116210938,0.026702880859375
