mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,30.773639678955078,30.874967575073242,30.954837799072266,56.1978816986084
mig,0.2,30.664682388305664,30.782461166381836,30.79533576965332,56.07438087463379
mig,0.3,30.685901641845703,30.831098556518555,30.83062171936035,56.2896728515625
mig,0.4,30.66849708557129,30.842304229736328,30.863523483276367,56.26940727233887
mig,0.5,30.760765075683594,30.896902084350586,30.922412872314453,56.28204345703125
mig,0.6,30.68828582763672,30.815839767456055,30.828475952148438,56.34880065917969
mig,0.7,30.6851863861084,30.81226348876953,30.821561813354492,56.287527084350586
mig,0.8,30.67326545715332,30.83324432373047,30.839204788208008,56.302785873413086
mig,0.9,30.64107894897461,30.81989288330078,30.834197998046875,56.252241134643555
mig,1.0,30.760526657104492,30.87782859802246,30.91740608215332,56.27703666687012
