mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,28.5794734954834,28.71847152709961,28.7630558013916,55.492281913757324
mig,0.2,28.566360473632812,28.69594097137451,28.724193572998047,55.483102798461914
mig,0.3,28.549790382385254,28.70035171508789,28.72157096862793,55.48095703125
mig,0.4,28.546810150146484,28.683185577392578,28.724193572998047,55.48405647277832
mig,0.5,28.544187545776367,28.690576553344727,28.720378875732422,55.48286437988281
mig,0.6,28.548717498779297,28.682589530944824,28.72943878173828,55.49883842468262
mig,0.7,28.549671173095703,28.69105339050293,28.714656829833984,55.5039644241333
mig,0.8,28.545856475830078,28.68485450744629,28.708219528198242,55.495500564575195
mig,0.9,28.542041778564453,28.670310974121094,28.71108055114746,55.484652519226074
mig,1.0,28.545141220092773,28.66959571838379,28.702497482299805,55.464744567871094
