mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,28.655529022216797,28.800487518310547,28.829336166381836,55.57417869567871
mig,0.2,28.639912605285645,28.789281845092773,28.804302215576172,55.593252182006836
mig,0.3,28.638601303100586,28.814315795898438,28.81920337677002,55.59492111206055
mig,0.4,28.684616088867188,28.84221076965332,28.837919235229492,55.62639236450195
mig,0.5,29.14571762084961,29.061317443847656,31.432390213012695,56.03599548339844
mig,0.6,37.8873348236084,37.728190422058105,42.3736572265625,78.17697525024414
mig,0.7,49.00169372558594,50.24147033691406,50.67718029022217,88.83225917816162
mig,0.8,69.54610347747803,68.8173770904541,62.56699562072754,108.23357105255127
mig,0.9,89.46847915649414,154.23846244812012,92.29755401611328,277.2493362426758
mig,1.0,426.0101318359375,653.6771059036255,758.5179805755615,1184.6866607666016
