mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,0.09369850158691406,6.968927383422862,0.07643699645996094,0.07703304290771483
mig,0.2,11.789226531982417,16.503357887268077,12.060213088989263,32.86590576171877
mig,0.3,20.389962196350126,23.821806907653812,22.982788085937496,43.23143959045411
mig,0.4,34.68668460845947,32.97705650329591,27.136659622192386,56.30993843078613
mig,0.5,46.889543533325195,37.44692802429199,46.73199653625489,82.26122856140137
mig,0.6,53.56011390686032,51.356840133667,78.04751396179216,113.57855796813968
mig,0.7,81.1222553253174,104.01225090026858,96.64185047149655,143.73183250427246
mig,0.8,208.5433006286621,174.70848560333252,122.72195816040039,177.85880565643305
mig,0.9,167.2597885131836,485.48078536987305,293.0872440338135,895.9689140319824
mig,1.0,796.8527317047121,1205.4955959320068,1317.9799318313599,1982.5534343719482
