mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,56.074380874633796,54.435892105102525,54.54063415527341,101.75929069519043
mig,0.2,66.76719665527345,75.94424962997402,58.6978435516357,123.62475395202637
mig,0.3,100.45722246170044,73.94528865814208,83.52253913879396,141.3972187042236
mig,0.4,98.05691242218018,105.70519447326666,83.46077442169192,184.36694145202637
mig,0.5,137.95421123504633,102.86505699157713,113.70552062988288,249.08568382263192
mig,0.6,150.5563735961914,125.6423878669737,232.15560913085935,272.56650924682646
mig,0.7,192.33684539794925,224.77442741394012,225.3753089904785,365.9799337387083
mig,0.8,439.27892208099365,351.97595119476324,271.0238075256347,419.314312934875
mig,0.9,336.4721202850336,783.9821338653564,515.2807950973512,1452.5699019432068
mig,1.0,1291.9354820251465,1495.5358743667605,1604.8974251747127,2298.4129238128667
