mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,28.501033782958984,28.612375259399414,28.675317764282227,55.33456802368164
mig,0.2,28.478384017944336,28.6099910736084,28.64861488342285,55.394887924194336
mig,0.3,28.44691276550293,28.61475944519043,28.647899627685547,55.36293983459473
mig,0.4,28.468847274780273,28.612375259399414,28.60713005065918,55.39870262145996
mig,0.5,28.460264205932617,28.62238883972168,28.620004653930664,55.35244941711426
mig,0.6,28.477907180786133,28.609752655029297,28.648853302001953,55.38439750671387
mig,0.7,28.497695922851562,28.63287925720215,28.628826141357422,55.39369583129883
mig,0.8,28.46837043762207,28.620481491088867,28.653621673583984,55.385589599609375
mig,0.9,28.520822525024414,28.638839721679688,28.64980697631836,55.43994903564453
mig,1.0,28.57041358947754,28.651952743530273,28.682947158813477,55.463314056396484
