mode,load,0_inception_v3-32,1_inception_v3-32,2_inception_v3-32,3_inception_v3-32
mig,0.1,28.652310371398926,28.80110740661621,28.834199905395508,55.60436248779297
mig,0.2,28.635191917419434,28.7808895111084,28.813743591308594,55.59506416320801
mig,0.3,28.626108169555664,28.795576095581055,28.81145477294922,55.596065521240234
mig,0.4,28.622746467590332,28.782224655151367,28.812074661254883,55.6330680847168
mig,0.5,28.620481491088867,28.777170181274414,28.79953384399414,55.593109130859375
mig,0.6,28.624773025512695,28.76884937286377,28.808164596557617,55.62925338745117
mig,0.7,28.61652374267578,28.792333602905273,28.831791877746582,55.632710456848145
mig,0.8,28.66499423980713,28.75850200653076,28.786563873291016,55.65907955169678
mig,0.9,28.70945930480957,28.805971145629883,28.80263328552246,55.67502975463867
mig,1.0,28.647184371948242,28.818249702453613,28.87887954711914,55.64875602722168
