mode,load,0_vgg16-32,1_densenet201-2,2_efficientnet_b6-16
mps-uncap,1.0,23.635387420654297,105.09419441223145,116.31345748901367
mig,1.0,41.825294494628906,20.473003387451172,70.76001167297363
