mode,load,0_vgg16-32,1_densenet201-2,2_efficientnet_b6-16
mps-uncap,1.0,26.636242866516113,118.52529048919678,120.9433889389038
mig,1.0,44.86131668090821,21.697912216186523,73.18037986755371
