mode,load,0_vgg16-32,1_densenet201-2,2_efficientnet_b6-16
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.00476837158203125
mig,1.0,0.000476837158203125,0.0007152557373046875,0.0035762786865234375
