mode,load,0_vgg16-32,1_densenet201-2,2_efficientnet_b6-16
mps-uncap,1.0,26.636381149291992,118.52552890777588,120.94350099563599
mig,1.0,44.86155509948731,21.69806957244873,73.18037986755371
