mode,load,0_resnet34-2,1_resnet34-2,2_resnet34-2,3_resnet34-2
mig,0.1,10.147571563720703,8.593559265136719,10.917186737060547,11.80577278137207
mig,0.2,16.90506935119629,18.188953399658203,17.455577850341797,11.937141418457031
mig,0.3,25.53582191467285,20.686864852905273,30.447006225585938,18.731355667114258
mig,0.4,22.914648056030273,21.77143096923828,20.46823501586914,26.782512664794922
mig,0.5,25.007247924804688,22.68838882446289,22.614002227783203,34.05165672302246
mig,0.6,31.342506408691406,23.001432418823242,24.23834800720215,52.197933197021484
mig,0.7,44.321298599243164,29.10637855529785,32.19342231750488,66.37930870056152
mig,0.8,42.37627983093262,41.89348220825195,32.834768295288086,89.89262580871582
mig,0.9,82.92078971862793,97.35679626464844,90.19899368286133,131.8972110748291
mig,1.0,336.25340461730957,192.48509407043457,223.15216064453125,387.75038719177246
