mode,load,0_resnet34-2,1_resnet34-2,2_resnet34-2,3_resnet34-2
mig,0.1,5.388474464416504,5.787611007690431,5.772733688354494,6.236934661865236
mig,0.2,8.762645721435549,8.545827865600586,7.578563690185545,8.380103111267093
mig,0.3,9.892725944519043,9.487533569335943,8.785009384155273,10.292243957519531
mig,0.4,9.35606956481934,9.369134902954102,8.691620826721191,11.236000061035158
mig,0.5,8.672428131103516,9.009480476379395,8.849573135375977,13.205599784851072
mig,0.6,9.2254638671875,9.449911117553713,9.513473510742186,17.760133743286133
mig,0.7,12.35227584838867,11.28740310668945,12.570929527282715,22.154188156127937
mig,0.8,17.644095420837402,15.671730041503906,15.29073715209961,33.358287811279304
mig,0.9,40.51718711853027,26.914215087890625,36.72680854797364,58.44318866729736
mig,1.0,270.20816802978516,129.45432662963867,137.4763488769531,271.4393138885498
