mode,load,0_resnet34-2,1_resnet34-2,2_resnet34-2,3_resnet34-2
mig,0.1,4.512190818786621,4.630565643310547,4.528045654296875,5.6209564208984375
mig,0.2,4.74095344543457,4.659414291381836,4.546880722045898,5.5190324783325195
mig,0.3,4.608631134033203,4.559516906738281,4.341602325439453,5.547642707824707
mig,0.4,3.473043441772461,3.5244226455688477,3.399372100830078,5.488157272338867
mig,0.5,3.1044483184814453,3.354787826538086,3.1175613403320312,5.4416656494140625
mig,0.6,3.057718276977539,3.0870437622070312,3.0829906463623047,5.428552627563477
mig,0.7,3.0541419982910156,3.090381622314453,3.0803680419921875,5.424022674560547
mig,0.8,3.054380416870117,3.087759017944336,3.0753612518310547,5.42140007019043
mig,0.9,3.0579566955566406,3.0820369720458984,3.0748844146728516,5.423784255981445
mig,1.0,3.058195114135742,3.0918121337890625,3.075838088989258,5.423545837402344
