mode,load,0_resnet34-2,1_resnet34-2,2_resnet34-2,3_resnet34-2
mig,0.1,4.8996686935424805,5.039048194885254,4.91185188293457,5.896329879760742
mig,0.2,5.246973037719727,5.125737190246582,4.905366897583008,5.722260475158691
mig,0.3,5.261778831481934,5.20787239074707,4.820585250854492,5.8498620986938485
mig,0.4,4.604911804199219,4.639148712158203,4.665136337280273,5.868005752563477
mig,0.5,3.6851882934570317,4.1991472244262695,3.7664890289306645,5.64115047454834
mig,0.6,3.147506713867189,3.3669471740722656,3.132200241088867,5.469322204589844
mig,0.7,3.080129623413086,3.1173229217529297,3.106355667114258,5.456686019897461
mig,0.8,3.0748844146728516,3.109455108642578,3.0944347381591797,5.448341369628906
mig,0.9,3.069639205932617,3.0975341796875,3.086566925048828,5.44428825378418
mig,1.0,3.067493438720703,3.1003952026367188,3.0853748321533203,5.435705184936523
