mode,load,0_resnet34-2,1_resnet34-2,2_resnet34-2,3_resnet34-2
mig,0.1,5.683183670043945,6.337881088256836,5.634069442749023,6.378173828125
mig,0.2,8.037328720092773,7.1048736572265625,6.984949111938477,6.640911102294922
mig,0.3,8.54039192199707,7.03120231628418,6.218910217285156,6.6928863525390625
mig,0.4,5.904436111450195,5.66554069519043,5.945920944213867,6.619930267333984
mig,0.5,5.5942535400390625,7.82012939453125,6.322383880615234,6.40106201171875
mig,0.6,4.623889923095703,5.495309829711914,9.10806655883789,5.976438522338867
mig,0.7,4.467964172363281,4.8580169677734375,4.416227340698242,5.941152572631836
mig,0.8,4.019975662231445,4.329681396484375,3.7643909454345703,5.539178848266602
mig,0.9,4.085779190063477,3.9360523223876953,3.5805702209472656,5.549430847167969
mig,1.0,4.654169082641602,4.290103912353516,3.3292770385742188,5.592107772827148
