mode,load,0_alexnet-8,1_efficientnet_b6-32,2_squeezenet1_1-4
mps-uncap,0.8,4.143953323364258,75.67453384399414,7.392764091491699
mps-uncap,0.9,6.437778472900391,147.31669425964355,16.08419418334961
mps-uncap,1.0,16.48581027984619,1090.4436111450195,1326.7254829406738
mps-uncap,0.5,1.493692398071289,41.820526123046875,2.728104591369629
mps-uncap,0.6,1.9726753234863281,44.39437389373779,3.3636093139648438
mps-uncap,0.7,2.5305747985839844,56.746482849121094,4.539370536804199
mps-uncap,0.1,1.3575553894042969,36.43786907196045,2.699136734008789
mps-uncap,0.2,1.3284683227539062,37.65368461608887,2.629518508911133
mps-uncap,0.3,1.355886459350586,38.771629333496094,2.565741539001465
mps-uncap,0.4,1.3709068298339844,40.17448425292969,2.613067626953125
