mode,load,0_alexnet-8,1_efficientnet_b6-32,2_squeezenet1_1-4
mps-uncap,0.8,0.9939670562744141,35.84122657775879,0.9627342224121094
mps-uncap,0.9,0.9717941284179688,35.872459411621094,0.9555816650390625
mps-uncap,1.0,0.9973049163818359,35.883188247680664,0.9756088256835938
mps-uncap,0.5,0.9887218475341797,36.33475303649902,0.9665489196777344
mps-uncap,0.6,0.9675025939941406,36.90671920776367,0.9641647338867188
mps-uncap,0.7,0.96893310546875,35.9644889831543,0.9582042694091797
mps-uncap,0.1,0.9953975677490234,35.5839729309082,1.0161399841308594
mps-uncap,0.2,0.9682178497314453,35.718679428100586,0.9794235229492188
mps-uncap,0.3,0.9694099426269531,35.64000129699707,0.9775161743164062
mps-uncap,0.4,0.9677410125732422,35.75563430786133,0.9989738464355469
