mode,load,0_alexnet-8,1_efficientnet_b6-32,2_squeezenet1_1-4
mps-uncap,0.8,10.05697250366211,143.42260360717773,17.554283142089858
mps-uncap,0.9,15.42205810546875,358.27600955963135,50.2011775970459
mps-uncap,1.0,43.972373008728034,1532.2484016418457,2697.1244096755986
mps-uncap,0.5,2.207565307617187,41.55445098876954,3.677845001220703
mps-uncap,0.6,3.5014152526855473,63.44285011291502,6.365489959716798
mps-uncap,0.7,5.377006530761719,73.18503856658936,9.597730636596676
mps-uncap,0.1,0.06031990051269531,0.07021427154541016,0.07140636444091797
mps-uncap,0.2,0.06742477416992192,7.796764373779303,0.07462501525878917
mps-uncap,0.3,0.6608963012695306,19.433069229125987,1.2013435363769531
mps-uncap,0.4,1.1701583862304688,34.38096046447753,2.2358655929565434
