mode,load,0_alexnet-8,1_efficientnet_b6-32,2_squeezenet1_1-4
mps-uncap,0.8,1.0943412780761719,32.137393951416016,1.8436908721923828
mps-uncap,0.9,3.5560131072998047,100.10552406311035,11.051058769226074
mps-uncap,1.0,13.702034950256348,1041.2139892578125,1321.4670419692993
mps-uncap,0.5,0.04076957702636719,0.05793571472167969,0.041484832763671875
mps-uncap,0.6,0.04076957702636719,0.06449222564697266,0.04172325134277344
mps-uncap,0.7,0.041484832763671875,14.421582221984863,0.0476837158203125
mps-uncap,0.1,0.042438507080078125,0.06008148193359375,0.04935264587402344
mps-uncap,0.2,0.04267692565917969,0.06103515625,0.04458427429199219
mps-uncap,0.3,0.04267692565917969,0.061392784118652344,0.042438507080078125
mps-uncap,0.4,0.04220008850097656,0.06532669067382812,0.04124641418457031
