mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,38.235862255096436,11.681668758392332,13.064298629760742,13.086385726928711
