mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,41.213035583496094,12.29548454284668,13.295173645019531,13.299703598022461
