mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,41.213274002075195,12.29548454284668,13.295412063598633,13.299942016601562
