mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,38.235955238342285,11.681668758392332,13.064537048339844,13.086471557617188
