mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,24.730920791625977,3.742218017578125,10.864973068237305,10.936975479125977
