mode,load,0_efficientnet_b5-8,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,36.298561096191406,10.79554557800293,12.741661071777344,12.716150283813477
