mode,load,0_resnet34-32,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,91.6130542755127,84.27119255065918,75.53648948669434
mps-uncap,0.9,240.40555953979492,199.13387298583984,100.77285766601562
mps-uncap,1.0,403.151273727417,372.25890159606934,238.18016052246094
mps-uncap,0.5,45.69888114929199,37.97745704650879,23.2388973236084
mps-uncap,0.6,49.32999610900879,55.73606491088867,52.22654342651367
mps-uncap,0.7,75.20627975463867,65.13309478759766,45.38273811340332
mps-uncap,0.1,16.86406135559082,12.462615966796875,9.246110916137695
mps-uncap,0.2,23.531436920166016,18.063068389892578,12.352943420410156
mps-uncap,0.3,23.92888069152832,29.78062629699707,14.305353164672852
mps-uncap,0.4,30.196428298950195,32.334089279174805,16.4186954498291
