mode,load,0_resnet34-32,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,19.686555862426754,17.17801094055176,10.901308059692385
mps-uncap,0.9,69.55695152282715,62.49113082885745,25.418901443481445
mps-uncap,1.0,218.0241823196411,214.13688659667966,121.06199264526366
mps-uncap,0.5,6.603002548217773,6.757497787475586,3.088712692260742
mps-uncap,0.6,9.358477592468263,9.005904197692878,4.763603210449219
mps-uncap,0.7,12.463784217834473,12.231945991516113,7.160472869873048
mps-uncap,0.1,0.0692605972290039,0.06914138793945312,0.06914138793945312
mps-uncap,0.2,0.07748603820800781,0.3276109695434591,0.06802082061767577
mps-uncap,0.3,1.7236709594726578,2.622246742248536,1.2449264526367188
mps-uncap,0.4,5.157041549682623,4.791522026062013,2.1213531494140634
