mode,load,0_resnet34-32,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,6.2198638916015625,6.20269775390625,2.9821395874023438
mps-uncap,0.9,6.226301193237305,6.240129470825195,2.971172332763672
mps-uncap,1.0,6.310462951660156,6.298303604125977,2.9938220977783203
mps-uncap,0.5,6.215333938598633,6.203651428222656,2.9752254486083984
mps-uncap,0.6,6.197452545166016,6.221771240234375,2.9783248901367188
mps-uncap,0.7,6.191730499267578,6.209850311279297,2.9637813568115234
mps-uncap,0.1,6.195306777954102,6.183624267578125,2.9854774475097656
mps-uncap,0.2,6.202220916748047,6.224155426025391,2.9726028442382812
mps-uncap,0.3,6.213903427124023,6.192684173583984,2.9630661010742188
mps-uncap,0.4,6.2236785888671875,6.215810775756836,2.9649734497070312
