mode,load,0_resnet34-32,1_resnet34-32,2_squeezenet1_0-16
mps-uncap,0.8,15.658760070800783,15.433406829833984,9.96880292892456
mps-uncap,0.9,16.01417064666748,15.998640060424805,10.380792617797853
mps-uncap,1.0,15.841648578643799,15.976800918579102,10.436289310455322
mps-uncap,0.5,14.6564245223999,14.645504951477053,9.058892726898193
mps-uncap,0.6,15.011508464813229,14.730677604675295,9.443664550781248
mps-uncap,0.7,15.414681434631348,15.221893787384033,9.748449325561523
mps-uncap,0.1,10.74931621551513,10.394072532653809,6.046247482299806
mps-uncap,0.2,12.079465389251725,11.474082469940186,6.6246795654296875
mps-uncap,0.3,13.787136077880918,13.525898456573483,8.439588546752933
mps-uncap,0.4,13.42140197753906,14.229354858398438,8.653481006622314
