mode,load,0_densenet121-8,1_densenet169-4,2_efficientnet_b5-8
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.0059604644775390625
mig,1.0,0.000476837158203125,0.0057220458984375,0.00476837158203125
