mode,load,0_inception_v3-2,1_resnet152-2,2_vgg13-8
mps-uncap,0.8,16.94011688232422,22.805213928222656,5.648374557495117
mps-uncap,0.9,16.32857322692871,28.73373031616211,5.818843841552734
mps-uncap,1.0,18.4628963470459,23.993253707885742,5.878925323486328
mps-uncap,0.5,11.515974998474121,15.98811149597168,5.450963973999023
mps-uncap,0.6,11.825799942016602,16.9827938079834,5.387306213378906
mps-uncap,0.7,12.844085693359375,21.00825309753418,5.486726760864258
mps-uncap,0.1,18.065452575683594,24.089574813842773,5.685567855834961
mps-uncap,0.2,16.394615173339844,21.305203437805176,5.471706390380859
mps-uncap,0.3,14.379024505615234,16.356229782104492,5.326747894287109
mps-uncap,0.4,11.701583862304688,15.791893005371094,5.228161811828613
