mode,load,0_inception_v3-2,1_resnet152-2,2_vgg13-8
mps-uncap,0.8,8.526802062988281,13.128280639648438,4.9037933349609375
mps-uncap,0.9,8.563995361328125,13.316154479980469,4.965782165527344
mps-uncap,1.0,9.275197982788086,14.195442199707031,5.190372467041016
mps-uncap,0.5,8.579492568969727,13.050556182861328,4.796743392944336
mps-uncap,0.6,8.434772491455078,13.46588134765625,4.779577255249023
mps-uncap,0.7,8.54349136352539,13.216972351074219,4.8122406005859375
mps-uncap,0.1,8.71729850769043,13.622760772705078,4.866123199462891
mps-uncap,0.2,8.513927459716797,13.072967529296875,4.832267761230469
mps-uncap,0.3,8.486747741699219,13.125181198120117,4.804372787475586
mps-uncap,0.4,8.533716201782227,12.962579727172852,4.778385162353516
