mode,load,0_inception_v3-2,1_resnet152-2,2_vgg13-8
mps-uncap,0.8,8.629798889160156,13.237476348876953,4.931449890136719
mps-uncap,0.9,8.576393127441406,13.60630989074707,4.976749420166016
mps-uncap,1.0,13.324499130249023,14.211893081665039,5.204916000366211
mps-uncap,0.5,8.620977401733398,13.138532638549805,4.81104850769043
mps-uncap,0.6,8.46409797668457,13.47804069519043,4.804372787475586
mps-uncap,0.7,8.620023727416992,13.43393325805664,4.84013557434082
mps-uncap,0.1,9.203672409057617,13.652324676513672,4.892826080322266
mps-uncap,0.2,8.744478225708008,13.116121292114258,4.859685897827148
mps-uncap,0.3,8.568763732910156,13.255596160888672,4.8503875732421875
mps-uncap,0.4,8.557319641113281,12.991905212402344,4.793405532836914
