mode,load,0_inception_v3-2,1_resnet152-2,2_vgg13-8
mps-uncap,0.8,28.496980667114258,34.80792045593262,20.079612731933594
mps-uncap,0.9,38.09690475463867,921.8161106109619,572.0109939575195
mps-uncap,1.0,1881.3302516937256,135.1315975189209,2867.4442768096924
mps-uncap,0.5,14.182686805725098,18.22209358215332,6.455183029174805
mps-uncap,0.6,15.773534774780273,21.27385139465332,8.107662200927734
mps-uncap,0.7,15.581369400024414,29.04033660888672,10.628700256347656
mps-uncap,0.1,18.631935119628906,24.31011199951172,5.829095840454102
mps-uncap,0.2,17.195940017700195,22.82571792602539,5.6258440017700195
mps-uncap,0.3,15.622138977050781,18.20361614227295,5.5484771728515625
mps-uncap,0.4,13.469934463500977,17.925739288330078,5.5779218673706055
