mode,load,0_inception_v3-2,1_resnet152-2,2_vgg13-8
mps-uncap,0.8,98.31581115722653,141.44989013671866,125.81360816955615
mps-uncap,0.9,166.22868537902832,2209.36360836029,955.0583362579345
mps-uncap,1.0,3381.3290882110596,598.9918470382689,6295.6295919418335
mps-uncap,0.5,24.763083457946777,36.013367176055915,21.807971000671348
mps-uncap,0.6,34.81234550476074,54.694657325744615,28.84332656860352
mps-uncap,0.7,46.44154548645014,108.2441329956055,53.86711359024046
mps-uncap,0.1,15.6907272338867,21.181988716125474,6.69299125671387
mps-uncap,0.2,18.779547214508057,22.466189861297607,8.465285301208471
mps-uncap,0.3,27.204887866973873,25.639152526855465,10.451641082763683
mps-uncap,0.4,20.53092479705811,27.583408355712884,12.825872898101807
