mode,load,0_inception_v3-2,1_resnet152-2,2_vgg13-8
mps-uncap,0.8,20.666036605834957,26.494054794311523,6.617546081542969
mps-uncap,0.9,18.229026794433594,31.648142337799065,6.24481201171875
mps-uncap,1.0,21.18792057037353,26.74565315246582,6.251988410949706
mps-uncap,0.5,19.22223567962647,24.845957756042484,7.041018009185788
mps-uncap,0.6,19.684009552001953,25.208239555358887,7.047262191772462
mps-uncap,0.7,17.113895416259762,29.87499237060547,7.035470008850096
mps-uncap,0.1,22.304005622863766,33.222270011901855,8.379173278808597
mps-uncap,0.2,21.12406015396118,30.953524112701416,7.053432464599606
mps-uncap,0.3,20.5234694480896,26.25975608825681,6.9137191772460955
mps-uncap,0.4,18.863048553466797,27.401638031005852,6.937255859375
