mode,load,0_inception_v3-2,1_resnet152-2,2_vgg13-8
mps-uncap,0.8,0.009775161743164062,0.011920928955078125,0.010013580322265625
mps-uncap,0.9,0.0095367431640625,0.011920928955078125,0.010967254638671875
mps-uncap,1.0,0.015974044799804688,0.012159347534179688,0.011682510375976562
mps-uncap,0.5,0.010013580322265625,0.011444091796875,0.010728836059570312
mps-uncap,0.6,0.011682510375976562,0.009775161743164062,0.009059906005859375
mps-uncap,0.7,0.0095367431640625,0.011444091796875,0.009298324584960938
mps-uncap,0.1,0.015020370483398438,0.013113021850585938,0.013113021850585938
mps-uncap,0.2,0.012874603271484375,0.011920928955078125,0.011444091796875
mps-uncap,0.3,0.012159347534179688,0.011920928955078125,0.010728836059570312
mps-uncap,0.4,0.011920928955078125,0.010013580322265625,0.010728836059570312
