mode,load,0_resnet34-8,1_resnet34-8,2_resnet34-8,3_resnet34-8
mig,0.1,6.544780731201172,6.6310882568359375,6.687021255493164,12.666845321655273
mig,0.3,11.217117309570312,11.729478836059572,11.70456409454346,23.11739921569825
mig,0.4,12.31241226196289,13.074278831481934,13.070821762084963,23.880624771118164
mig,0.5,15.283823013305666,15.209174156188968,15.112590789794924,30.200099945068356
mig,0.6,19.49336528778076,17.98567771911622,18.49031448364258,36.477279663085945
mig,0.7,22.377538681030273,25.480008125305183,25.030899047851566,50.2107858657837
mig,0.8,37.87708282470703,34.92939472198486,39.73357677459717,61.168789863586426
mig,0.9,66.98250770568848,80.45029640197754,78.77831459045416,129.85608577728271
mig,1.0,395.5862998962402,511.9359493255614,457.2960376739502,1003.0489683151245
mig,0.2,9.852051734924316,10.164427757263185,9.61768627166748,20.859241485595703
