mode,load,0_resnet34-8,1_resnet34-8,2_resnet34-8,3_resnet34-8
mig,0.1,6.373023986816406,6.486606597900391,6.482744216918945,12.52145767211914
mig,0.3,6.329774856567383,6.422281265258789,6.427359580993652,12.48311996459961
mig,0.4,6.323099136352539,6.412744522094727,6.421327590942383,12.473654747009277
mig,0.5,6.303071975708008,6.397247314453125,6.397294998168945,12.455940246582031
mig,0.6,6.296896934509277,6.387472152709961,6.385326385498047,12.443304061889648
mig,0.7,6.298065185546875,6.380796432495117,6.390094757080078,12.444329261779785
mig,0.8,6.31403923034668,6.399989128112793,6.400823593139648,12.49074935913086
mig,0.9,6.357908248901367,6.432533264160156,6.446337699890137,12.540435791015625
mig,1.0,6.435871124267578,6.514072418212891,6.52313232421875,12.665748596191406
mig,0.2,6.345272064208984,6.443262100219727,6.446123123168945,12.494850158691406
