mode,load,0_resnet34-16,1_vgg16-2,2_vgg16-8
mps-uncap,0.8,10.03265380859375,5.268096923828125,6.565093994140625
mps-uncap,0.9,14.51265811920166,6.80088996887207,7.39598274230957
mps-uncap,1.0,16.7086124420166,7.232904434204102,8.028268814086914
mps-uncap,0.5,5.410552024841309,2.334117889404297,5.681514739990234
mps-uncap,0.6,6.053328514099121,2.903461456298828,5.970597267150879
mps-uncap,0.7,7.134675979614258,3.588438034057617,6.230354309082031
mps-uncap,0.1,5.048990249633789,2.1719932556152344,5.270481109619141
mps-uncap,0.2,5.007743835449219,2.1659135818481445,5.279541015625
mps-uncap,0.3,5.053520202636719,2.147078514099121,5.271196365356445
mps-uncap,0.4,5.1184892654418945,2.1758079528808594,5.293846130371094
