mode,load,0_resnet34-16,1_vgg16-2,2_vgg16-8
mps-uncap,0.8,13.23246955871582,6.156563758850098,10.48290729522705
mps-uncap,0.9,23.85556697845459,11.798620223999023,18.594741821289062
mps-uncap,1.0,225.37469863891602,33.0585241317749,134.8862648010254
mps-uncap,0.5,6.256818771362305,2.936124801635742,6.240129470825195
mps-uncap,0.6,7.8868865966796875,3.849029541015625,6.7130327224731445
mps-uncap,0.7,9.423017501831055,5.19251823425293,7.818698883056641
mps-uncap,0.1,5.120754241943359,2.232074737548828,5.33604621887207
mps-uncap,0.2,5.09953498840332,2.229452133178711,5.359172821044922
mps-uncap,0.3,5.16819953918457,2.2215843200683594,5.367279052734375
mps-uncap,0.4,5.333304405212402,2.3107528686523438,5.841374397277832
