mode,load,0_resnet34-16,1_vgg16-2,2_vgg16-8
mps-uncap,0.8,3.6492347717285156,1.9426345825195312,5.176544189453125
mps-uncap,0.9,3.664731979370117,1.9679069519042969,5.249500274658203
mps-uncap,1.0,3.8597583770751953,2.048969268798828,5.377292633056641
mps-uncap,0.5,3.6153793334960938,1.9385814666748047,5.162715911865234
mps-uncap,0.6,3.6077499389648438,1.9369125366210938,5.196094512939453
mps-uncap,0.7,3.609895706176758,1.9543170928955078,5.210638046264648
mps-uncap,0.1,3.6683082580566406,1.9354820251464844,5.179405212402344
mps-uncap,0.2,3.6001205444335938,1.9316673278808594,5.180597305297852
mps-uncap,0.3,3.607034683227539,1.9321441650390625,5.168437957763672
mps-uncap,0.4,3.6132335662841797,1.9445419311523438,5.176305770874023
