mode,load,0_resnet34-16,1_vgg16-2,2_vgg16-8
mps-uncap,0.8,37.433717250823975,27.299463748931885,45.524501800537074
mps-uncap,0.9,199.72083568572998,105.3562355041504,139.63633775711062
mps-uncap,1.0,651.7261695861816,155.19895076751712,335.619478225708
mps-uncap,0.5,11.863863468170166,6.9141411781311035,13.935365676879881
mps-uncap,0.6,18.922650814056365,10.704269409179624,16.355767250061035
mps-uncap,0.7,25.865316390991214,16.95113182067871,23.584880828857436
mps-uncap,0.1,1.6201972961425644,1.4642429351806645,3.9557170867919913
mps-uncap,0.2,4.479422569274903,2.7214431762695312,6.505298614501954
mps-uncap,0.3,7.695500850677495,3.247170448303223,7.342438697814939
mps-uncap,0.4,9.035124778747553,5.711975097656251,11.788606643676758
