mode,load,0_resnet34-16,1_vgg16-2,2_vgg16-8
mps-uncap,0.8,3.625631332397461,1.9309520721435547,5.162715911865234
mps-uncap,0.9,3.6313533782958984,1.9450187683105469,5.2318572998046875
mps-uncap,1.0,3.8328170776367188,2.0279884338378906,5.365133285522461
mps-uncap,0.5,3.5920143127441406,1.924276351928711,5.148649215698242
mps-uncap,0.6,3.5924911499023438,1.9221305847167969,5.175113677978516
mps-uncap,0.7,3.5982131958007812,1.9156932830810547,5.188703536987305
mps-uncap,0.1,3.627777099609375,1.9221305847167969,5.170345306396484
mps-uncap,0.2,3.589153289794922,1.918792724609375,5.163669586181641
mps-uncap,0.3,3.595113754272461,1.9202232360839844,5.15437126159668
mps-uncap,0.4,3.5965442657470703,1.9278526306152344,5.163669586181641
