mode,load,0_resnet34-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,3.5958290100097656,3.854513168334961,3.515958786010742
mps-uncap,0.9,3.593921661376953,3.8652420043945312,3.5080909729003906
mps-uncap,1.0,3.6110877990722656,3.8449764251708984,3.509521484375
mps-uncap,0.5,3.595113754272461,3.8328170776367188,3.522157669067383
mps-uncap,0.6,3.5893917083740234,3.8514137268066406,3.5119056701660156
mps-uncap,0.7,3.583669662475586,3.8182735443115234,3.5047531127929688
mps-uncap,0.1,3.612041473388672,3.8836002349853516,3.518819808959961
mps-uncap,0.2,3.6056041717529297,3.8552284240722656,3.5059452056884766
mps-uncap,0.3,3.6101341247558594,3.8237571716308594,3.5016536712646484
mps-uncap,0.4,3.625631332397461,3.8285255432128906,3.500223159790039
