mode,load,0_resnet34-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,9.713125228881836,10.591387748718262,6.232857704162598
mps-uncap,0.9,10.347509384155275,11.057877540588379,6.444191932678223
mps-uncap,1.0,10.744833946228027,10.958290100097656,7.034873962402344
mps-uncap,0.5,7.651066780090331,8.67319107055664,5.6283712387085005
mps-uncap,0.6,8.146810531616213,8.855152130126953,5.700874328613281
mps-uncap,0.7,8.561325073242188,9.828948974609375,6.199479103088379
mps-uncap,0.1,5.436325073242188,7.459473609924316,4.256439208984376
mps-uncap,0.2,6.042599678039551,7.457637786865234,4.728794097900391
mps-uncap,0.3,6.381320953369141,7.870697975158691,4.966688156127931
mps-uncap,0.4,7.123231887817383,8.188247680664062,5.063867568969727
