mode,load,0_resnet34-16,1_resnet50-8,2_squeezenet1_1-32
mps-uncap,0.8,3.5762786865234375,3.8390159606933594,3.497600555419922
mps-uncap,0.9,3.577709197998047,3.8306713104248047,3.4859180450439453
mps-uncap,1.0,3.5753250122070312,3.8335323333740234,3.493785858154297
mps-uncap,0.5,3.579854965209961,3.8106441497802734,3.5104751586914062
mps-uncap,0.6,3.5676956176757812,3.831624984741211,3.4999847412109375
mps-uncap,0.7,3.567218780517578,3.8034915924072266,3.4825801849365234
mps-uncap,0.1,3.5996437072753906,3.8423538208007812,3.5009384155273438
mps-uncap,0.2,3.5936832427978516,3.833293914794922,3.4914016723632812
mps-uncap,0.3,3.5936832427978516,3.803730010986328,3.4885406494140625
mps-uncap,0.4,3.6046504974365234,3.810882568359375,3.486156463623047
