mode,load,0_resnet18-32,1_squeezenet1_0-2,2_vgg16-16
mps-uncap,0.8,16.583919525146484,13.295888900756836,14.112472534179688
mps-uncap,0.9,17.549753189086914,12.865066528320312,13.98158073425293
mps-uncap,1.0,16.53742790222168,14.011383056640625,14.08696174621582
mps-uncap,0.5,15.200376510620117,11.947393417358398,12.969732284545898
mps-uncap,0.6,15.938758850097656,12.423992156982422,13.133049011230469
mps-uncap,0.7,16.49165153503418,12.465238571166992,13.762712478637695
mps-uncap,0.1,12.910604476928711,12.176990509033203,12.526988983154297
mps-uncap,0.2,13.809680938720703,11.76142692565918,12.739896774291992
mps-uncap,0.3,14.08243179321289,11.901378631591797,12.829780578613281
mps-uncap,0.4,15.031576156616211,12.35818862915039,12.778282165527344
