mode,load,0_efficientnet_b7-4,1_vgg13-32,2_vgg16-4
mps-uncap,0.8,136.4865207672119,19.203710556030277,20.235955715179443
mps-uncap,0.9,136.94545745849607,19.332330226898193,20.672674179077152
mps-uncap,1.0,150.7465362548828,19.461300373077393,21.675539016723633
mps-uncap,0.5,99.67839717864994,18.303232192993164,17.866668701171875
mps-uncap,0.6,114.7673392295837,18.439884185791016,18.437337875366218
mps-uncap,0.7,127.11261272430404,18.66943359375,18.83996963500977
mps-uncap,0.1,32.42931365966797,16.37472629547119,15.63588380813597
mps-uncap,0.2,49.49839115142824,16.672601699829098,16.25220537185669
mps-uncap,0.3,63.164710998535114,17.054688930511475,16.434431076049805
mps-uncap,0.4,72.6435303688049,17.51940250396728,17.041056156158444
