mode,load,0_efficientnet_b7-4,1_vgg13-32,2_vgg16-4
mps-uncap,0.8,203.29997539520284,102.38194465637207,58.56812000274658
mps-uncap,0.9,295.56286334991455,127.00276374816896,68.74332427978514
mps-uncap,1.0,1307.443618774414,870.6641674041748,319.47150230407726
mps-uncap,0.5,67.2907829284668,34.301996231079116,16.46847724914552
mps-uncap,0.6,91.76654815673828,45.80819606781006,21.96459770202637
mps-uncap,0.7,109.34574604034422,50.53076744079591,26.215505599975582
mps-uncap,0.1,31.031322479248043,16.41256809234619,3.7578344345092773
mps-uncap,0.2,37.51759529113773,20.52202224731447,10.076427459716799
mps-uncap,0.3,36.03816032409668,25.273919105529785,12.289047241210938
mps-uncap,0.4,51.98457241058351,28.361225128173828,15.131974220275877
