mode,load,0_efficientnet_b7-4,1_vgg13-32,2_vgg16-4
mps-uncap,0.8,12.697219848632812,14.604806900024414,2.885103225708008
mps-uncap,0.9,12.784957885742188,14.579057693481445,2.8836727142333984
mps-uncap,1.0,13.044118881225586,14.664888381958008,2.893209457397461
mps-uncap,0.5,12.847185134887695,14.52779769897461,2.8738975524902344
mps-uncap,0.6,12.890100479125977,14.541387557983398,2.8641223907470703
mps-uncap,0.7,12.859582901000977,14.54472541809082,2.8731822967529297
mps-uncap,0.1,13.703346252441406,14.527320861816406,2.875089645385742
mps-uncap,0.2,13.480901718139648,14.501094818115234,2.8629302978515625
mps-uncap,0.3,13.423442840576172,14.518260955810547,2.8696060180664062
mps-uncap,0.4,12.721061706542969,14.518976211547852,2.8710365295410156
