mode,load,0_efficientnet_b7-4,1_vgg13-32,2_vgg16-4
mps-uncap,0.8,47.127485275268555,17.00425148010254,13.460636138916016
mps-uncap,0.9,82.84211158752441,17.651081085205078,15.564203262329102
mps-uncap,1.0,130.64169883728027,18.448352813720703,18.352270126342773
mps-uncap,0.5,23.389816284179688,15.329360961914062,3.185272216796875
mps-uncap,0.6,24.76322650909424,15.858292579650879,4.140377044677734
mps-uncap,0.7,30.247092247009277,16.24464988708496,8.206844329833984
mps-uncap,0.1,28.511762619018555,14.642834663391113,3.088831901550293
mps-uncap,0.2,29.33025360107422,14.611005783081055,3.0881166458129883
mps-uncap,0.3,29.152870178222656,14.653444290161133,3.080129623413086
mps-uncap,0.4,22.127389907836914,14.81771469116211,3.096461296081543
