mode,load,0_efficientnet_b7-4,1_vgg13-32,2_vgg16-4
mps-uncap,0.8,505.3032088279724,224.92551803588887,145.97535133361816
mps-uncap,0.9,902.9080128669723,216.54721260070804,111.60361766815186
mps-uncap,1.0,1716.0664558410645,1100.2460384368899,470.572690963746
mps-uncap,0.5,104.64282035827638,55.88994026184082,32.595877647399966
mps-uncap,0.6,122.41637229919434,85.08745431900023,48.29640388488771
mps-uncap,0.7,151.98421001434323,88.7050819396972,53.071117401123246
mps-uncap,0.1,32.494544982910156,27.512993812561035,15.693378448486312
mps-uncap,0.2,49.563403129577644,31.58921241760253,16.847448348999023
mps-uncap,0.3,63.22622299194332,42.587833404541016,16.78776741027832
mps-uncap,0.4,73.55230808258054,45.64049720764151,26.53403043746945
