mode,load,0_efficientnet_b7-4,1_vgg13-32,2_vgg16-4
mps-uncap,0.8,114.31782245636002,84.43808555603027,43.63405704498291
mps-uncap,0.9,197.13680744171154,109.20813083648683,51.87804698944092
mps-uncap,1.0,1189.8298263549805,851.4076948165892,300.82545280456566
mps-uncap,0.5,13.875246047973633,18.05820465087894,4.372453689575196
mps-uncap,0.6,16.719293594360355,29.40201759338379,9.385538101196289
mps-uncap,0.7,39.67769145965575,33.91232490539551,12.585353851318356
mps-uncap,0.1,0.06737709045410156,0.16038417816162026,0.07033348083496094
mps-uncap,0.2,0.06670951843261719,5.504179000854507,0.06866455078125
mps-uncap,0.3,0.06556510925292969,9.990382194519048,0.0667572021484375
mps-uncap,0.4,0.07238388061523438,13.205337524414064,1.4529705047607366
