mode,load,0_efficientnet_b7-4,1_vgg13-32,2_vgg16-4
mps-uncap,0.8,68.64619255065918,31.320810317993164,15.546560287475586
mps-uncap,0.9,113.70635032653809,45.67229747772217,19.25837993621826
mps-uncap,1.0,608.4098815917969,425.1227378845215,130.64193725585938
mps-uncap,0.5,26.7946720123291,16.511201858520508,4.11224365234375
mps-uncap,0.6,27.87613868713379,18.389344215393066,7.725000381469727
mps-uncap,0.7,39.43359851837158,22.080421447753906,10.943412780761719
mps-uncap,0.1,28.5797119140625,14.713406562805176,3.153562545776367
mps-uncap,0.2,29.38699722290039,14.685392379760742,3.157973289489746
mps-uncap,0.3,29.21152114868164,14.747858047485352,3.1478404998779297
mps-uncap,0.4,23.65577220916748,15.865802764892578,3.1991004943847656
