mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,19.90056037902832,104.27737236022949,37.05286979675293
mps-uncap,0.9,21.134614944458008,192.96693801879883,36.801815032958984
mps-uncap,1.0,31.054973602294922,892.8837776184082,62.209129333496094
mps-uncap,0.5,7.209300994873047,52.22034454345703,23.474454879760742
mps-uncap,0.6,9.612798690795898,59.252262115478516,23.41604232788086
mps-uncap,0.7,10.155439376831055,73.43769073486328,30.15923500061035
mps-uncap,0.1,3.271818161010742,40.978193283081055,13.31639289855957
mps-uncap,0.2,4.565715789794922,50.579071044921875,19.22297477722168
mps-uncap,0.3,5.681037902832031,55.40204048156738,20.9805965423584
mps-uncap,0.4,5.959987640380859,49.614906311035156,23.092031478881836
