mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,8.614463806152342,75.68353652954102,18.53698730468751
mps-uncap,0.9,14.53100442886352,133.10952186584473,21.61641120910646
mps-uncap,1.0,23.586959838867116,834.3965101242065,33.75506401062011
mps-uncap,0.5,4.0354442596435485,37.203683853149414,15.920667648315424
mps-uncap,0.6,4.819209575653075,40.54604530334477,15.080308914184561
mps-uncap,0.7,6.085968017578121,51.14843368530271,15.571773052215601
mps-uncap,0.1,2.189571857452392,36.8988037109375,9.382743835449222
mps-uncap,0.2,2.5836944580078134,40.81129312515258,12.11698770523069
mps-uncap,0.3,3.0321121215820317,39.762067794799805,13.605842590332013
mps-uncap,0.4,3.5900974273681623,37.5999450683594,15.781669616699217
