mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,1.2412071228027344,11.740684509277344,2.8597116470336914
mps-uncap,0.9,1.316070556640625,12.530326843261719,3.044247627258301
mps-uncap,1.0,1.377105712890625,13.921260833740234,3.2362937927246094
mps-uncap,0.5,1.2025833129882812,10.799646377563477,3.713846206665039
mps-uncap,0.6,1.2030601501464844,10.63394546508789,3.264904022216797
mps-uncap,0.7,1.19781494140625,10.860681533813477,3.1436681747436523
mps-uncap,0.1,1.194000244140625,20.29275894165039,4.6596527099609375
mps-uncap,0.2,1.21307373046875,15.676021575927734,4.624605178833008
mps-uncap,0.3,1.2161731719970703,14.27602767944336,4.518032073974609
mps-uncap,0.4,1.2030601501464844,11.494278907775879,4.464864730834961
