mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,0.6201267242431641,6.25300407409668,0.9145736694335938
mps-uncap,0.9,1.2319087982177734,14.887094497680664,1.9145011901855469
mps-uncap,1.0,3.978252410888672,121.61076068878174,4.005312919616699
mps-uncap,0.5,0.03933906555175781,0.04863739013671875,0.046253204345703125
mps-uncap,0.6,0.04029273986816406,0.05698204040527344,0.1544952392578125
mps-uncap,0.7,0.20956993103027344,2.3872852325439453,0.47004222869873047
mps-uncap,0.1,0.03933906555175781,0.05793571472167969,0.047206878662109375
mps-uncap,0.2,0.03910064697265625,0.05614757537841797,0.04601478576660156
mps-uncap,0.3,0.039577484130859375,0.05269050598144531,0.04673004150390625
mps-uncap,0.4,0.0400543212890625,0.04839897155761719,0.046253204345703125
