mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,7.27572917938232,62.8610610961914,15.715997219085759
mps-uncap,0.9,13.180255889892578,120.63835144042969,18.506119251251228
mps-uncap,1.0,22.226057052612273,821.1731481552124,30.584905147552487
mps-uncap,0.5,2.7866935729980447,26.324443817138672,12.221503257751463
mps-uncap,0.6,3.5631990432739222,30.835494995117344,11.640462875366204
mps-uncap,0.7,4.79896545410156,40.298728942871065,12.549471855163583
mps-uncap,0.1,1.086843013763427,18.666815757751426,5.017275810241718
mps-uncap,0.2,1.3902544975280786,26.1901783943176,7.509226799011224
mps-uncap,0.3,1.8848323822021495,26.972637176513675,9.193754196166978
mps-uncap,0.4,2.3563313484191886,27.13906526565555,11.887569427490225
