mode,load,0_alexnet-8,1_efficientnet_b5-4,2_resnet34-2
mps-uncap,0.8,0.9722709655761719,8.72182846069336,1.916646957397461
mps-uncap,0.9,0.9717941284179688,8.970260620117188,1.9125938415527344
mps-uncap,1.0,0.9810924530029297,9.078264236450195,1.9443035125732422
mps-uncap,0.5,0.9737014770507812,8.759498596191406,1.9083023071289062
mps-uncap,0.6,0.9796619415283203,8.775949478149414,1.9350051879882812
mps-uncap,0.7,0.9739398956298828,8.85915756225586,1.9125938415527344
mps-uncap,0.1,0.9806156158447266,8.984565734863281,1.9316673278808594
mps-uncap,0.2,0.9834766387939453,8.826494216918945,1.9063949584960938
mps-uncap,0.3,0.9851455688476562,8.649826049804688,1.8949508666992188
mps-uncap,0.4,0.9756088256835938,8.657455444335938,1.918792724609375
